,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
5065,1,1,3.8,34,32,4,277,700.0,0
5066,1,1,4.0,47,36,4,900,750.0,0
5067,0,1,4.2,115,32,35,20,500.0,0
5068,1,1,4.2,115,36,3,901,1000.0,0
5069,0,1,3.4,9,38,4,10,300.0,0
5070,1,0,3.7,91,34,35,902,1000.0,0
5071,1,1,0.0,0,43,53,903,600.0,0
5072,0,1,4.0,85,37,44,275,400.0,0
5073,1,1,4.1,104,34,6,904,1200.0,0
5074,1,1,4.0,30,20,4,10,800.0,0
5075,0,1,3.9,66,35,51,905,500.0,0
5076,0,1,4.2,382,36,4,906,500.0,0
5077,1,1,3.8,22,32,24,907,350.0,0
5078,0,1,3.4,122,37,4,289,600.0,0
5079,1,0,3.9,315,32,4,287,800.0,0
5080,1,1,3.7,35,18,4,10,300.0,0
5081,1,0,3.8,25,36,4,908,2200.0,0
5082,1,1,3.7,145,20,3,870,1000.0,0
5083,1,1,3.0,11,35,4,18,700.0,0
5084,1,1,3.7,16,32,4,10,250.0,0
5085,1,1,3.9,74,40,4,909,500.0,0
5086,1,1,3.8,99,36,4,910,600.0,0
5088,0,1,3.7,50,18,4,581,550.0,0
5089,1,1,3.7,11,38,4,10,50.0,0
5091,0,1,3.3,6,43,4,10,400.0,0
5092,1,1,2.9,8,18,4,18,500.0,0
5093,1,1,3.6,7,32,6,18,200.0,0
5095,1,1,3.1,10,32,4,10,400.0,0
5096,1,1,3.3,9,37,4,10,400.0,0
5098,1,1,0.0,0,34,2,911,400.0,0
5099,1,1,0.0,0,18,4,912,400.0,0
5100,0,1,3.8,260,32,4,10,700.0,0
5101,0,1,4.1,124,32,3,913,900.0,0
5103,0,0,4.7,4639,41,60,914,1300.0,0
5104,0,1,4.3,652,41,52,277,750.0,0
5105,1,1,3.7,19,44,52,915,1100.0,0
5106,0,0,4.3,858,41,3,916,1000.0,0
5107,0,1,4.2,739,41,4,611,750.0,0
5108,0,1,3.5,20,41,4,917,500.0,0
5111,1,1,3.1,10,10,4,10,200.0,0
5112,1,1,3.5,10,42,4,918,800.0,0
5113,0,0,4.1,94,35,2,919,300.0,599
5114,0,1,3.6,112,20,2,920,500.0,600
5115,0,1,3.9,302,45,2,921,300.0,601
5116,0,1,4.0,473,29,2,29,300.0,602
5117,0,1,4.3,284,40,2,583,500.0,603
5118,0,1,3.8,377,20,7,46,450.0,604
5119,0,1,4.1,210,46,15,922,150.0,605
5120,0,1,4.0,1393,29,2,57,600.0,606
5121,0,1,3.9,142,28,0,584,800.0,607
5122,0,1,3.3,111,36,2,38,300.0,608
5123,0,1,3.5,55,33,2,96,150.0,609
5124,0,1,4.1,1079,33,23,923,550.0,610
5125,0,1,4.0,1072,29,2,144,350.0,611
5126,0,1,3.4,69,36,2,148,350.0,612
5127,0,1,3.8,88,31,2,61,250.0,613
5128,0,1,4.3,290,37,13,89,500.0,0
5129,0,1,4.2,382,36,4,906,500.0,614
5130,0,1,3.5,350,47,2,38,350.0,615
5131,0,1,4.3,889,45,7,26,500.0,616
5132,0,1,3.3,70,37,2,29,400.0,617
5133,0,1,4.3,3547,35,4,888,650.0,618
5134,0,1,3.3,261,18,0,38,500.0,619
5135,0,1,3.9,59,29,7,166,600.0,620
5136,0,1,4.2,128,44,7,29,650.0,621
5137,0,1,4.4,633,37,9,43,400.0,622
5138,0,1,4.2,176,29,24,213,250.0,623
5139,0,1,4.0,1864,31,0,32,750.0,624
5140,0,1,3.5,68,44,13,5,200.0,0
5141,0,1,3.7,80,36,2,114,300.0,625
5142,0,1,3.5,57,44,2,79,150.0,0
5143,0,1,3.8,236,18,0,36,750.0,109
5144,0,1,3.8,61,48,2,5,400.0,0
5145,0,1,3.3,9,20,2,62,300.0,626
5146,0,1,4.3,1217,29,0,924,1200.0,627
5147,0,1,3.6,206,41,2,35,400.0,628
5148,0,1,3.6,16,33,0,607,800.0,629
5149,0,1,3.9,370,32,20,67,200.0,630
5150,0,1,3.8,97,44,7,27,750.0,631
5151,0,1,2.7,67,49,2,925,400.0,632
5152,0,1,4.0,624,42,44,926,450.0,633
5153,0,1,4.9,1746,33,9,69,400.0,0
5154,0,0,3.8,194,40,0,927,800.0,634
5155,0,1,4.1,204,36,2,99,250.0,635
5156,0,1,4.1,1443,31,0,928,800.0,636
5157,0,1,3.8,101,44,7,28,500.0,637
5158,0,0,4.4,2860,31,0,929,750.0,638
5159,0,1,3.7,89,31,2,248,400.0,639
5160,0,1,4.1,1125,45,7,705,650.0,640
5161,0,0,3.1,58,40,2,930,400.0,641
5162,0,1,3.6,79,36,2,221,300.0,0
5163,0,0,4.2,1746,29,0,931,750.0,0
5164,0,1,3.2,40,34,15,147,400.0,642
5165,0,1,3.8,22,29,2,214,200.0,643
5166,0,1,3.4,46,45,7,350,300.0,644
5167,0,1,4.3,146,36,0,323,650.0,645
5168,0,1,3.6,8,45,7,54,250.0,646
5169,0,1,3.5,24,36,2,550,300.0,647
5170,0,0,4.4,3651,34,61,932,1300.0,648
5171,0,1,4.6,2490,34,0,933,1600.0,649
5172,0,0,4.3,375,29,0,934,1200.0,650
5173,0,1,3.6,27,44,2,29,300.0,0
5174,0,0,4.3,2664,32,4,611,1200.0,651
5175,0,1,3.9,74,20,0,935,500.0,652
5176,0,1,3.6,10,44,13,58,500.0,653
5177,0,1,3.9,67,35,51,905,500.0,654
5178,0,1,3.4,41,36,2,33,100.0,655
5179,0,1,4.0,47,20,9,50,300.0,656
5180,0,1,3.9,189,29,7,730,600.0,657
5181,0,1,4.4,215,33,34,50,450.0,658
5182,0,1,4.0,175,36,0,329,750.0,659
5183,0,1,0.0,0,29,7,29,400.0,660
5184,0,0,4.7,4657,41,60,914,1300.0,661
5185,0,1,3.9,107,34,2,141,600.0,662
5186,0,1,3.1,163,35,2,936,350.0,663
5187,0,1,4.4,1087,34,59,886,600.0,664
5188,0,1,2.8,109,18,0,589,500.0,665
5189,0,1,3.0,74,18,0,5,500.0,371
5190,0,1,4.2,444,29,0,937,700.0,666
5191,0,0,4.3,2040,32,0,938,1500.0,667
5192,0,1,3.7,123,33,39,308,400.0,668
5193,0,1,3.4,21,29,7,746,500.0,669
5194,0,1,4.0,568,29,25,189,400.0,670
5195,0,1,4.2,172,43,0,939,800.0,671
5197,0,1,3.1,28,33,34,190,250.0,672
5198,0,1,3.7,42,42,0,470,900.0,673
5199,0,1,3.9,55,40,2,47,400.0,0
5200,0,1,4.0,787,20,2,940,400.0,674
5201,0,0,4.3,393,33,33,941,1600.0,675
5202,0,1,3.9,238,29,0,942,800.0,676
5203,0,1,3.5,60,31,2,100,300.0,677
5204,0,1,4.1,54,37,0,943,400.0,678
5205,0,0,4.5,1621,41,0,944,1300.0,679
5206,0,1,3.7,18,32,2,33,200.0,680
5207,0,0,3.9,54,29,2,945,350.0,681
5209,0,1,4.3,116,40,9,125,400.0,682
5210,0,1,3.9,306,31,0,31,500.0,683
5211,0,1,3.6,32,31,2,261,700.0,0
5212,0,1,4.1,125,32,3,913,900.0,684
5213,0,0,4.4,2560,29,0,946,1600.0,685
5214,0,1,3.0,10,31,2,947,500.0,686
5215,0,1,4.0,73,31,12,54,250.0,687
5216,0,1,3.9,30,31,2,33,200.0,688
5217,0,1,3.7,47,17,2,5,350.0,0
5218,0,1,3.7,29,36,12,26,300.0,689
5219,0,0,4.1,612,41,0,948,1100.0,690
5220,0,1,3.6,51,29,7,5,500.0,691
5221,0,1,3.9,100,33,20,67,400.0,692
5222,0,1,3.9,847,31,0,248,700.0,693
5224,0,1,4.2,432,36,35,949,700.0,694
5225,0,1,4.0,90,31,13,950,650.0,695
5226,0,1,4.3,570,36,4,894,700.0,598
5227,0,0,4.0,1021,33,0,261,700.0,696
5228,0,1,3.9,148,31,9,43,500.0,697
5229,0,1,3.5,64,32,26,951,300.0,698
5230,0,1,3.5,12,33,0,252,650.0,699
5232,0,1,4.0,85,37,44,275,400.0,700
5233,0,1,3.6,44,33,21,5,300.0,701
5234,0,1,4.2,93,33,2,96,300.0,702
5235,0,1,0.0,0,20,9,69,800.0,703
5236,0,1,3.8,62,40,0,71,400.0,704
5237,0,1,3.6,15,36,2,38,300.0,0
5238,0,1,2.5,22,36,0,53,1000.0,705
5239,0,1,3.8,83,29,29,92,100.0,706
5240,0,1,4.1,569,29,2,952,400.0,707
5241,0,1,3.9,113,18,2,596,250.0,708
5242,0,1,4.0,78,43,40,953,350.0,709
5243,0,1,3.9,117,32,2,36,800.0,710
5244,0,1,4.3,422,29,53,903,400.0,711
5245,0,1,2.8,296,43,0,29,600.0,712
5246,0,1,3.5,22,46,2,954,350.0,713
5247,0,0,4.4,2229,34,62,955,3000.0,714
5248,0,1,3.5,11,17,2,49,200.0,715
5249,0,1,4.2,127,33,0,850,700.0,716
5250,0,1,3.7,270,29,7,206,500.0,717
5251,0,1,3.7,28,17,2,598,350.0,0
5252,0,1,3.3,18,33,2,253,300.0,718
5253,0,1,3.3,8,18,2,33,150.0,0
5254,0,1,3.9,241,1,4,10,700.0,719
5255,0,1,3.5,17,36,2,333,400.0,0
5256,0,1,0.0,0,33,2,76,200.0,720
5257,0,1,4.3,7544,35,32,956,1500.0,721
5258,0,1,3.9,148,33,34,397,450.0,722
5259,0,1,4.1,68,31,0,5,700.0,723
5260,0,1,3.8,110,36,2,114,300.0,724
5261,0,1,3.7,11,29,2,330,500.0,0
5262,0,1,4.0,71,29,9,69,400.0,725
5264,0,1,3.8,30,33,2,363,600.0,726
5265,0,1,4.2,255,44,4,173,500.0,727
5266,0,1,3.5,43,36,15,98,150.0,728
5267,0,1,3.6,21,29,40,42,300.0,729
5268,0,1,4.2,50,46,7,26,500.0,0
5269,0,0,4.2,2840,37,3,882,800.0,595
5270,0,1,3.7,129,29,2,71,40.0,730
5271,0,1,3.8,28,44,7,730,650.0,731
5272,0,1,4.2,131,33,9,43,180.0,732
5273,0,1,4.0,289,29,9,69,300.0,733
5274,0,1,3.9,61,18,15,180,150.0,734
5275,0,1,3.1,7,46,7,957,500.0,735
5276,0,1,4.2,1764,40,0,380,750.0,736
5277,0,1,3.9,454,37,2,958,400.0,737
5278,0,1,3.8,111,41,9,441,500.0,738
5279,0,1,3.0,144,45,2,959,200.0,739
5280,0,1,4.3,652,41,52,277,750.0,740
5281,0,1,3.1,26,50,16,67,200.0,741
5283,0,1,4.1,110,29,37,67,150.0,742
5284,0,0,3.9,96,33,28,960,1300.0,743
5285,0,1,3.3,5,29,6,961,350.0,744
5286,0,1,4.3,1703,35,32,962,1300.0,745
5287,0,1,3.5,58,18,2,63,300.0,746
5288,0,1,3.2,4,18,30,599,300.0,747
5289,0,1,3.8,30,36,2,84,200.0,748
5290,0,1,3.3,4,44,26,74,100.0,749
5291,0,1,3.9,442,31,0,320,600.0,0
5292,0,1,4.1,41,35,9,125,150.0,750
5293,0,1,3.8,262,20,0,40,850.0,0
5294,0,1,3.9,205,40,0,30,500.0,751
5295,0,1,3.1,18,31,2,104,300.0,752
5296,0,1,3.5,38,29,7,33,600.0,753
5297,0,1,4.0,113,32,0,963,1000.0,754
5298,0,1,4.3,1283,29,1,15,1000.0,755
5299,0,1,3.4,16,17,0,602,800.0,756
5300,0,1,4.1,459,35,4,896,700.0,757
5301,0,1,3.9,450,31,0,302,700.0,758
5302,0,0,4.3,858,41,3,916,1000.0,759
5303,0,1,3.5,33,36,2,104,200.0,760
5304,0,1,3.8,55,29,9,69,300.0,761
5305,0,1,3.2,9,44,20,964,300.0,762
5306,0,1,4.2,231,34,10,208,300.0,763
5307,0,1,4.4,319,35,0,261,800.0,764
5308,0,1,3.9,224,35,0,73,950.0,765
5309,0,1,3.7,32,29,16,199,250.0,0
5310,0,1,3.8,59,43,16,965,300.0,766
5311,0,1,3.7,23,29,2,418,100.0,767
5312,0,1,3.4,36,33,9,54,150.0,768
5313,0,1,3.3,65,33,4,18,900.0,769
5315,0,1,3.9,206,33,0,228,800.0,770
5316,0,1,3.9,87,36,0,966,500.0,771
5317,0,1,2.9,26,37,2,967,300.0,772
5319,0,1,3.6,40,33,0,473,500.0,0
5320,0,0,4.2,980,36,28,968,1000.0,773
5321,0,1,3.7,184,33,2,35,500.0,774
5322,0,1,4.1,159,40,2,132,300.0,775
5323,0,1,3.6,21,18,15,147,150.0,776
5324,0,1,3.5,27,29,12,467,400.0,777
5325,0,0,4.2,2270,40,28,969,1400.0,778
5326,1,0,4.3,2651,33,33,786,1300.0,0
5327,0,1,3.7,44,43,2,29,250.0,0
5328,0,0,4.4,1840,34,0,124,1500.0,779
5329,0,1,3.1,54,29,7,245,500.0,780
5330,0,1,3.4,334,29,0,970,550.0,781
5331,0,1,3.5,73,34,21,133,600.0,782
5332,0,1,4.2,739,41,4,611,750.0,783
5333,0,1,3.1,21,31,9,43,250.0,784
5335,0,0,4.1,54,32,4,295,800.0,785
5336,0,1,4.1,183,34,9,69,550.0,786
5337,0,1,3.1,7,33,2,63,500.0,787
5338,0,0,4.0,2103,33,57,971,2000.0,788
5339,1,1,0.0,0,33,12,54,400.0,0
5340,0,1,3.2,5,20,7,5,350.0,789
5341,0,1,3.7,17,36,2,972,300.0,790
5342,0,1,3.5,8,31,24,147,400.0,791
5343,0,1,4.3,94,36,0,252,550.0,792
5344,0,1,3.4,7,36,2,973,500.0,793
5345,0,1,3.2,5,38,2,33,300.0,794
5346,0,0,4.0,932,35,28,974,1000.0,795
5347,0,1,2.8,34,29,7,748,600.0,796
5348,0,1,4.3,392,29,4,975,700.0,797
5349,0,1,3.9,169,31,2,976,600.0,798
5350,0,1,3.9,64,33,30,72,250.0,799
5352,0,0,4.3,763,34,0,426,1400.0,0
5353,0,1,3.5,10,31,13,50,300.0,800
5354,0,1,4.1,1117,33,0,977,1500.0,801
5355,0,1,3.7,81,31,2,149,200.0,802
5356,0,1,3.1,12,20,2,655,350.0,803
5358,0,1,4.1,114,20,4,893,700.0,804
5359,0,1,3.7,17,29,0,333,500.0,805
5360,0,1,4.0,867,34,2,978,400.0,806
5361,0,1,3.4,6,36,12,26,400.0,807
5362,0,1,2.8,54,44,2,979,400.0,808
5363,0,1,2.9,330,45,7,100,600.0,809
5364,0,1,3.2,56,31,13,146,400.0,0
5365,0,1,3.2,2,42,0,980,1000.0,810
5366,0,1,3.9,53,32,9,69,600.0,811
5367,0,1,4.0,35,33,15,66,400.0,500
5368,0,1,3.8,106,37,2,96,200.0,812
5369,0,1,3.8,41,36,2,147,250.0,813
5370,0,1,3.2,4,51,54,460,200.0,814
5371,0,1,4.1,115,29,35,20,450.0,815
5372,0,1,3.9,157,17,0,38,450.0,816
5373,0,1,3.3,7,45,7,981,200.0,817
5375,0,1,4.2,391,29,4,173,500.0,818
5376,0,1,3.4,11,19,2,610,300.0,0
5377,0,1,4.0,104,31,0,982,500.0,819
5378,0,1,4.0,78,31,9,50,500.0,820
5379,0,1,4.2,121,34,28,983,1000.0,821
5380,0,1,3.8,260,32,4,10,700.0,0
5381,0,1,3.7,40,31,4,18,350.0,822
5383,0,1,4.1,152,44,4,24,300.0,823
5384,0,1,3.9,256,31,0,984,700.0,824
5385,0,1,3.5,7,36,2,38,200.0,825
5386,0,1,3.1,4,17,2,49,500.0,826
5387,0,1,2.8,19,41,15,483,350.0,827
5388,0,1,2.9,50,33,2,71,350.0,828
5389,0,1,4.0,134,35,2,251,450.0,829
5390,0,1,4.0,68,35,9,69,250.0,830
5391,0,1,3.9,51,29,2,213,200.0,831
5392,0,1,3.5,62,35,2,329,400.0,0
5393,0,1,3.5,13,18,2,5,300.0,832
5394,0,1,3.9,184,18,0,259,400.0,833
5395,0,1,4.0,1203,33,63,985,2000.0,834
5396,0,1,3.5,121,33,2,986,300.0,835
5397,0,1,3.7,45,46,15,191,300.0,836
5398,0,1,3.4,5,31,0,33,400.0,837
5399,0,1,3.8,208,41,0,80,400.0,838
5400,0,1,3.9,200,29,2,76,400.0,0
5401,0,0,4.0,144,29,4,987,700.0,839
5402,0,1,0.0,0,12,2,221,250.0,840
5403,0,1,3.9,117,36,0,988,600.0,0
5404,0,1,0.0,0,32,0,989,800.0,0
5405,0,0,4.2,937,35,4,875,750.0,841
5406,0,0,4.3,61,33,0,990,700.0,842
5407,0,1,4.2,33,41,9,991,300.0,843
5408,0,1,3.7,50,18,4,581,550.0,844
5409,0,1,3.7,29,36,0,382,400.0,845
5410,0,1,4.4,222,32,2,992,700.0,846
5411,0,1,3.3,5,33,2,147,400.0,847
5412,0,0,4.1,765,36,28,993,1200.0,848
5413,0,1,3.9,186,46,2,994,400.0,849
5414,0,1,3.5,75,33,2,995,500.0,850
5415,1,1,3.7,32,43,0,532,800.0,0
5416,0,1,3.2,35,38,2,38,350.0,0
5417,0,1,3.8,66,29,2,149,200.0,851
5418,0,1,3.4,50,35,0,996,600.0,852
5419,0,0,4.1,294,20,0,997,1000.0,853
5420,0,1,3.6,82,18,0,38,500.0,394
5421,0,1,3.7,162,41,0,40,700.0,0
5422,0,1,3.5,6,32,64,69,1000.0,854
5423,0,1,4.0,48,33,0,844,1500.0,0
5424,0,1,2.8,94,29,0,349,600.0,0
5425,0,1,3.9,134,44,0,998,550.0,855
5426,0,1,4.4,69,34,2,125,300.0,856
5427,1,1,4.2,618,33,4,877,500.0,0
5429,0,1,3.9,257,29,0,148,650.0,0
5430,0,1,3.7,66,36,4,999,800.0,857
5431,0,1,3.6,95,39,1,899,650.0,858
5432,0,1,3.4,25,37,2,79,300.0,859
5433,0,1,4.2,115,32,35,20,500.0,0
5435,0,1,3.7,21,31,4,10,450.0,860
5436,0,1,3.2,41,29,2,5,300.0,861
5437,0,1,3.8,71,29,4,10,500.0,862
5438,1,0,4.1,373,33,0,5,650.0,0
5439,0,1,0.0,0,36,13,1000,300.0,863
5441,0,0,4.3,225,32,33,1001,2000.0,864
5442,0,1,3.7,74,31,2,5,300.0,0
5443,0,1,3.5,14,20,2,991,250.0,865
5444,0,1,3.2,7,33,4,10,600.0,594
5446,1,1,3.6,23,33,12,54,200.0,0
5449,0,1,3.4,122,37,4,289,600.0,866
5450,0,1,4.1,402,41,0,1002,750.0,0
5451,0,1,3.3,6,36,15,140,150.0,867
5452,0,1,4.1,198,29,0,1003,650.0,868
5453,0,1,3.8,74,17,0,571,1000.0,356
5454,0,1,3.8,18,33,2,1004,200.0,869
5455,0,1,3.2,9,32,7,345,450.0,870
5456,0,1,3.5,126,31,0,308,700.0,0
5457,0,1,3.5,12,31,2,1005,350.0,871
5458,0,1,3.5,26,29,2,1006,250.0,0
5459,1,1,3.8,24,33,2,253,200.0,0
5461,0,1,3.1,48,29,7,1007,500.0,0
5462,0,1,3.5,20,41,4,917,500.0,0
5463,0,1,3.0,40,33,9,1008,200.0,872
5464,0,1,3.7,279,33,0,515,800.0,873
5465,0,0,4.1,523,29,0,1009,800.0,0
5467,0,1,4.1,33,41,9,69,400.0,0
5468,1,1,3.6,7,33,2,879,800.0,0
5469,0,1,3.8,102,29,9,125,300.0,874
5470,0,1,3.0,110,29,0,1010,700.0,0
5471,0,1,3.8,96,36,4,910,600.0,875
5472,0,1,3.6,91,29,0,1011,550.0,876
5473,0,0,2.2,406,32,0,1012,1000.0,877
5474,0,1,3.5,13,33,0,1013,600.0,878
5475,0,1,2.9,56,41,2,144,150.0,0
5476,0,0,4.2,4732,35,0,120,1500.0,0
5477,0,1,3.4,9,38,4,10,300.0,0
5478,0,1,3.9,101,36,2,5,150.0,0
5479,0,1,0.0,0,0,2,225,200.0,81
5480,0,1,3.1,6,36,12,26,400.0,0
5481,0,1,3.2,23,33,0,1014,700.0,0
5482,0,1,3.8,37,36,0,1015,400.0,879
5483,0,1,3.9,36,17,2,5,250.0,0
5484,1,1,3.9,122,33,0,1016,500.0,0
5485,1,1,3.8,29,33,21,1017,300.0,0
5486,0,0,4.3,550,18,0,618,1200.0,880
5487,0,1,4.0,153,29,0,515,700.0,0
5488,0,1,3.3,73,49,7,1018,750.0,0
5489,0,1,3.6,27,31,2,96,200.0,881
5490,0,0,4.4,1110,35,28,851,1200.0,0
5491,0,0,4.0,929,33,0,845,800.0,588
5492,0,1,4.0,558,29,0,148,900.0,882
5493,0,1,3.8,72,33,4,878,650.0,0
5494,0,0,4.1,247,29,0,473,800.0,0
5495,0,0,4.6,1211,40,28,1019,1700.0,0
5496,0,0,4.5,1394,35,28,308,1700.0,883
5497,0,1,3.9,463,36,1,897,800.0,884
5498,0,0,4.4,484,40,33,744,1900.0,885
5499,0,0,4.3,500,34,28,308,1300.0,886
5500,0,1,3.1,24,31,2,33,150.0,887
5501,1,1,2.8,44,33,4,880,700.0,0
5502,0,1,2.6,72,1,2,71,300.0,0
5503,0,0,4.0,1912,32,0,849,2100.0,888
5504,0,1,3.5,21,29,2,128,500.0,0
5505,0,1,3.4,8,36,2,53,300.0,889
5506,0,1,3.4,11,45,2,33,200.0,890
5507,0,1,4.1,391,41,0,1020,600.0,891
5509,0,0,4.1,450,35,0,5,1000.0,892
5510,0,0,4.2,474,41,0,515,1700.0,592
5512,1,1,3.8,26,33,9,69,350.0,0
5513,1,1,3.9,66,33,9,43,200.0,0
5514,0,0,3.9,1361,32,14,5,2100.0,893
5516,0,1,4.2,133,41,0,1021,1500.0,894
5517,1,1,3.9,39,33,0,390,500.0,0
5519,0,0,4.3,3484,34,65,1022,1700.0,0
5521,0,1,4.2,974,29,0,1023,1100.0,895
5522,1,1,3.5,45,33,2,61,300.0,0
5523,0,0,4.1,860,37,0,1024,1400.0,896
5524,0,1,4.0,779,35,0,128,650.0,897
5525,0,1,3.6,104,33,4,287,800.0,898
5527,1,1,3.4,8,33,2,5,450.0,0
5530,1,1,3.6,8,33,2,1025,400.0,0
5531,0,1,4.0,360,37,0,349,1000.0,899
5532,0,1,2.9,17,35,2,298,600.0,900
5533,0,1,3.5,98,29,0,333,600.0,901
5534,1,1,3.0,10,33,34,71,200.0,0
5536,0,1,4.1,290,52,2,1026,600.0,0
5537,0,1,3.3,201,41,0,53,700.0,902
5538,0,1,3.6,31,31,2,79,450.0,903
5540,0,0,4.0,455,41,0,40,1000.0,0
5542,0,1,4.3,901,36,0,1027,2000.0,904
5543,0,1,3.7,50,53,0,129,750.0,0
5544,0,1,3.0,114,31,7,38,500.0,0
5545,0,0,4.2,2923,35,0,1028,1000.0,905
5546,0,0,4.1,853,35,0,1024,1400.0,906
5547,0,0,4.1,207,29,33,1029,1500.0,907
5549,0,1,3.0,13,37,13,365,400.0,0
5550,0,0,4.1,354,20,0,622,1200.0,908
5551,0,0,4.0,378,41,0,1030,850.0,0
5552,0,0,4.3,3126,32,0,221,1500.0,909
5555,0,1,3.4,30,47,7,1031,500.0,0
5556,0,0,4.4,218,40,0,1032,850.0,0
5557,0,1,3.6,21,17,2,5,350.0,0
5558,0,0,4.4,712,20,0,1033,1000.0,0
5559,0,1,3.1,38,31,2,301,300.0,0
5562,0,1,3.6,54,31,0,1034,600.0,910
5564,0,0,3.8,297,29,0,122,1200.0,911
5565,0,1,4.0,176,52,7,1035,300.0,0
5566,0,1,3.9,118,31,0,1036,1000.0,912
5567,0,1,4.0,2418,29,32,1037,1400.0,0
5568,0,0,4.1,1053,29,13,1038,1400.0,0
5569,0,0,4.4,861,32,0,1039,1800.0,913
5570,0,1,3.7,32,47,2,308,500.0,0
5571,0,1,3.4,7,32,13,1040,1600.0,914
5572,0,1,3.8,109,52,13,100,400.0,0
5573,0,1,3.6,10,31,7,500,600.0,0
5574,0,1,3.3,6,31,2,76,300.0,0
5575,1,0,3.8,108,36,17,38,1400.0,0
5576,0,1,4.0,528,47,7,1041,350.0,0
5577,0,0,3.8,81,36,0,40,800.0,0
5578,1,1,3.4,5,29,9,69,150.0,0
5579,0,1,3.7,74,52,7,27,600.0,0
5580,0,1,3.6,41,42,0,1042,1400.0,915
5581,0,1,0.0,0,36,13,788,500.0,916
5582,0,1,3.2,4,32,2,38,450.0,917
5583,0,1,3.2,46,36,2,5,300.0,0
5585,0,1,4.2,858,36,0,796,1800.0,918
5586,0,1,2.1,252,29,7,0,500.0,0
5587,0,1,4.0,1096,36,0,1043,1300.0,919
5588,0,1,3.2,7,17,2,29,300.0,0
5589,1,1,4.3,1773,37,0,316,800.0,0
5590,1,0,4.1,1327,34,28,1044,2100.0,0
5591,1,1,4.3,67,37,4,891,400.0,0
5592,1,1,4.0,101,20,0,53,550.0,0
5593,1,1,3.0,107,32,0,270,800.0,0
5594,1,1,3.7,145,20,3,870,1000.0,0
5595,0,1,3.5,10,43,9,69,100.0,0
5596,1,1,3.7,160,40,2,29,300.0,0
5598,1,0,3.6,277,40,28,640,800.0,0
5599,1,1,3.1,16,39,0,270,1100.0,0
5600,1,1,2.9,46,18,0,413,550.0,0
5602,1,1,2.8,38,36,7,38,500.0,0
5604,1,1,3.3,4,11,2,5,300.0,0
5605,1,1,3.4,7,37,2,1045,500.0,0
5609,1,1,4.1,121,20,0,38,600.0,0
5610,0,1,3.3,6,43,4,10,400.0,920
5611,0,1,4.1,119,20,0,868,1000.0,591
5612,0,1,3.1,6,29,0,1046,600.0,921
5616,0,1,4.0,32,33,2,216,300.0,0
5618,0,1,3.0,96,31,13,1047,650.0,0
5619,0,1,3.8,24,29,26,33,200.0,0
5620,0,1,3.6,118,20,0,53,500.0,922
5621,0,1,3.9,158,39,0,865,1300.0,923
5622,0,1,3.7,46,42,0,33,1000.0,924
5623,0,1,3.3,4,20,2,5,200.0,0
5624,0,1,3.1,7,33,2,5,150.0,0
5625,0,1,3.6,16,23,7,5,300.0,0
5626,0,0,3.8,203,20,0,262,1200.0,925
5628,0,0,4.0,188,38,28,863,1300.0,590
5630,0,1,4.3,783,31,2,5,300.0,0
5631,0,1,3.2,5,53,2,33,300.0,0
5632,0,1,3.7,111,38,0,38,550.0,0
5633,0,1,3.8,170,18,2,221,250.0,0
5635,0,1,3.6,79,37,2,76,500.0,0
5636,0,1,3.8,263,29,13,1048,700.0,0
5637,0,1,3.3,11,33,2,634,200.0,926
5638,1,0,4.4,2039,34,28,1049,1200.0,0
5639,1,1,0.0,0,36,27,1050,1500.0,0
5640,1,0,4.1,93,37,11,1051,1000.0,0
5641,1,1,4.1,1543,34,11,1052,1200.0,0
5642,1,1,3.9,234,54,33,1053,1000.0,0
5643,0,1,3.9,84,42,33,472,1500.0,0
5645,0,1,3.6,24,44,2,71,300.0,0
5646,0,1,3.5,24,44,0,38,450.0,0
5649,1,1,4.3,1348,20,0,68,550.0,0
5650,1,0,4.1,473,18,0,1054,800.0,0
5651,1,1,4.5,3569,40,4,883,900.0,0
5652,0,0,4.4,691,32,3,884,1700.0,596
5653,1,0,4.3,518,18,0,1027,1400.0,0
5654,1,1,4.3,1187,37,0,53,550.0,0
5655,1,1,4.4,1896,37,9,167,400.0,0
5656,1,1,4.2,162,36,4,890,750.0,0
5657,1,1,4.1,356,20,2,233,400.0,0
5658,1,1,4.3,788,35,1,892,900.0,0
5659,1,1,3.9,80,35,2,53,500.0,0
5660,1,1,4.1,765,37,0,649,800.0,0
5661,1,1,4.0,1443,32,53,895,500.0,0
5662,1,1,4.3,524,35,0,1055,800.0,0
5663,1,1,4.3,183,35,9,125,400.0,0
5664,0,1,4.3,1133,39,4,898,800.0,927
5665,1,1,4.0,101,40,2,168,150.0,0
5666,1,1,4.0,47,36,4,900,750.0,0
5667,1,1,3.9,155,34,0,847,600.0,0
5668,1,1,3.9,52,43,13,26,1200.0,0
5669,1,1,3.8,32,20,2,62,350.0,0
5670,1,1,2.7,77,32,2,30,500.0,0
5671,1,1,3.1,21,18,0,96,450.0,0
5672,1,1,3.8,29,41,15,147,400.0,0
5673,1,1,3.8,29,41,0,76,400.0,0
5674,1,1,0.0,0,43,53,903,600.0,0
5675,1,1,4.0,53,41,2,457,400.0,0
5676,1,1,3.8,95,35,2,63,500.0,0
